Sim	QM	forNTS	indicator	confidence
2483	35	7490.327432821481	1	3
2484	36	7490.9134675773585	1	3
2485	37	7505.754263965443	1	3
2486	38	7512.675407151917	1	3
2487	39	7486.870999612105	1	3
2488	40	7489.065148883198	1	3
2489	41	7493.678130228592	1	3
2490	42	7480.181945410652	1	3
2491	43	7502.465552569025	1	3
2492	44	7493.272468683244	1	3
2493	45	7495.480976216288	1	3
2494	46	7485.0824489714205	1	3
2495	47	7472.077080408948	1	3
2496	48	7475.445714422765	1	3
2497	1	7495.87157257682	1	3
2498	2	7502.856019933914	1	3
2499	3	7500.603224434049	1	3
2500	4	7512.720439722173	1	3
2501	5	7543.890055884138	1	3
2502	6	7589.616814534227	1	3
2503	7	7619.330176509567	1	3
2504	8	7610.127619943965	1	3
2505	9	7585.66787436016	1	3
2506	10	7572.5743138042835	1	3
2507	11	7578.590865834999	1	3
2508	12	7597.258337779153	1	3
2509	13	7583.543521655403	1	3
2510	14	7599.381329897239	1	3
2511	15	7573.188019863162	1	3
2512	16	7564.669400094105	1	3
2513	17	7544.459623257603	1	3
2514	18	7535.854532547198	1	3
2515	19	7537.443888202214	1	3
2516	20	7569.131245400824	1	3
2517	21	7589.900990450761	1	3
2518	22	7592.219126733934	1	3
2519	23	7576.211387378185	1	3
2520	24	7566.061955336279	1	3
2521	25	7563.291729105626	1	3
2522	26	7547.1423802935415	1	3
2523	27	7540.247461740136	1	3
2524	28	7539.183046879877	1	3
2525	29	7533.110365131426	1	3
2526	30	7549.9296913648695	1	3
2527	31	7548.386225494394	1	3
2528	32	7552.0873589981675	1	3
2529	33	7543.125612544323	1	3
2530	34	7539.2879915581825	1	3
2531	35	7529.12094301817	1	3
2532	36	7550.828746118457	1	3
2533	37	7559.248050254485	1	3
2534	38	7551.892578537273	1	3
2535	39	7558.529093707034	1	3
2536	40	7541.386776347193	1	3
2537	41	7529.900888989183	1	3
2538	42	7528.670961154556	1	3
2539	43	7510.633830079463	1	3
2540	44	7521.680017448424	1	3
2541	45	7507.781297219985	1	3
2542	46	7488.403922421008	1	3
2543	47	7491.304148381672	1	3
2544	48	7491.439382361183	1	3
2545	1	7471.881562793263	1	3
2546	2	7452.230301331816	1	3
2547	3	7427.1655862988455	1	3
2548	4	7418.452193526371	1	2
2549	5	7399.852483227005	1	2
2550	6	7362.391543960576	1	2
2551	7	7347.766480391423	1	2
2552	8	7323.938941650431	1	2
2553	9	7327.0438298798235	1	2
2554	10	7314.0001601928425	1	2
2555	11	7274.591772067887	1	1
2556	12	7251.348152498121	1	1
2557	13	7280.649012533076	1	1
2558	14	7224.577667892613	0	1
2559	15	7200.210301226426	0	1
2560	16	7179.566549586445	0	2
2561	17	7154.060597988316	0	2
2562	18	7178.132598175658	0	2
2563	19	7173.8301342184495	0	2
2564	20	7174.135303651216	0	2
2565	21	7156.320953398153	0	2
2566	22	7155.862793709813	0	2
2567	23	7153.632934690623	0	2
2568	24	7152.029116560281	0	2
2569	25	7140.477857493425	0	2
2570	26	7136.182644536823	0	2
2571	27	7115.917043472667	0	2
2572	28	7110.652288377101	0	2
2573	29	7115.901740954374	0	2
2574	30	7110.866578647059	0	2
2575	31	7105.493324067202	0	2
2576	32	7094.497388155527	0	2
2577	33	7103.211934134313	0	2
2578	34	7105.967943016809	0	2
2579	35	7091.44869838076	0	2
2580	36	7081.012225236695	0	2
2581	37	7072.042615360259	0	2
2582	38	7062.056303947225	0	2
2583	39	7050.069185756671	0	2
2584	40	7067.073095146013	0	2
2585	41	7070.140846549953	0	2
2586	42	7053.584723073786	0	2
2587	43	7062.225085047347	0	2
2588	44	7044.157382826875	0	2
2589	45	7044.740963700974	0	2
2590	46	7046.046279910623	0	2
2591	47	7038.382079049522	0	2
2592	48	7023.290771155855	0	2
2593	1	7013.802873265318	0	2
2594	2	7003.248583238003	0	2
2595	3	6989.1314802619045	0	2
2596	4	6951.6111740844335	0	2
2597	5	6961.00568196563	0	2
2598	6	6948.216320349551	0	2
2599	7	6930.92429626028	0	2
2600	8	6991.0102382213445	0	2
2601	9	7028.793821176486	0	2
2602	10	7052.218496382556	0	2
2603	11	7053.231662248098	0	2
2604	12	7049.393640138124	0	2
2605	13	7023.628991504369	0	2
2606	14	7039.303782744643	0	2
2607	15	7049.961714125726	0	2
2608	16	7096.932942078406	0	2
2609	17	7140.141610541743	0	2
2610	18	7147.721087820948	0	2
2611	19	7147.446076002043	0	2
2612	20	7108.723572869044	0	2
2613	21	7102.185989533907	0	2
2614	22	7100.54743168895	0	2
2615	23	7093.394398270085	0	2
2616	24	7105.830151576741	0	2
2617	25	7115.151903261085	0	2
2618	26	7104.176580373603	0	2
2619	27	7113.63683954525	0	2
2620	28	7088.093070284705	0	2
2621	29	7081.901300291315	0	2
2622	30	7079.111311272939	0	2
2623	31	7057.713534536121	0	2
2624	32	7068.085505310347	0	2
2625	33	7068.530335937452	0	2
2626	34	7066.060633542854	0	2
2627	35	7077.087558755938	0	2
2628	36	7072.640714831869	0	2
2629	37	7086.621932406414	0	2
2630	38	7107.713219250309	0	2
2631	39	7137.955868450215	0	2
2632	40	7164.138609306135	0	2
2633	41	7189.189702347869	0	1
2634	42	7227.910682341384	0	1
2635	43	7226.282291341655	0	1
2636	44	7247.517258184236	1	1
2637	45	7282.971239709141	1	1
2638	46	7269.8692236493225	1	1
2639	47	7279.525749582094	1	1
2640	48	7293.668308056742	1	2
2641	1	7325.786785018318	1	2
2642	2	7371.445749912208	1	2
2643	3	7382.3539277646	1	2
2644	4	7398.162150738904	1	2
2645	5	7387.715270955737	1	2
2646	6	7412.450203529085	1	2
2647	7	7410.68547163771	1	2
2648	8	7369.042764403086	1	2
2649	9	7345.027860493668	1	2
2650	10	7341.335446051829	1	2
2651	11	7380.299638906434	1	2
2652	12	7417.607796555718	1	2
2653	13	7423.698753782549	1	2
2654	14	7440.274070654947	1	3
2655	15	7448.6321016711745	1	3
2656	16	7424.603200219187	1	2
2657	17	7401.844485022368	1	2
2658	18	7375.8580565300545	1	2
2659	19	7351.745156021551	1	2
2660	20	7350.882922328923	1	2
2661	21	7356.554854477152	1	2
2662	22	7349.990397043083	1	2
2663	23	7352.516597874204	1	2
2664	24	7335.538237245928	1	2
2665	25	7323.636000734334	1	2
2666	26	7335.311159456194	1	2
2667	27	7332.374062032366	1	2
2668	28	7340.9570877045535	1	2
2669	29	7341.153834908232	1	2
2670	30	7331.647293128154	1	2
2671	31	7389.859421877042	1	2
2672	32	7386.65821393531	1	2
2673	33	7375.827838436072	1	2
2674	34	7371.324851618711	1	2
2675	35	7367.667345766733	1	2
2676	36	7352.138443690301	1	2
2677	37	7344.831150099086	1	2
2678	38	7346.9343413668375	1	2
2679	39	7346.389650450781	1	2
2680	40	7364.29642930138	1	2
2681	41	7374.014672439005	1	2
2682	42	7355.995292814831	1	2
2683	43	7361.635588636739	1	2
2684	44	7337.824014823567	1	2
2685	45	7306.937078768824	1	2
2686	46	7319.788264372441	1	2
2687	47	7302.767815135102	1	2
2688	48	7278.599770387637	1	1
2689	1	7235.503050207129	0	1
2690	2	7204.06533571306	0	1
2691	3	7210.828924862279	0	1
2692	4	7207.416945018239	0	1
2693	5	7199.692177559701	0	1
2694	6	7173.296076632603	0	2
2695	7	7184.767584907709	0	2
2696	8	7155.816977168803	0	2
2697	9	7123.704511447094	0	2
2698	10	7122.434855369332	0	2
2699	11	7102.614748893664	0	2
2700	12	7054.22942667117	0	2
2701	13	7016.602045542208	0	2
2702	14	7007.434049079681	0	2
2703	15	7008.326423430237	0	2
2704	16	7013.741348546458	0	2
2705	17	7020.99994490935	0	2
2706	18	7046.5530266227015	0	2
2707	19	7096.902308021017	0	2
2708	20	7117.018794121784	0	2
2709	21	7123.811587205651	0	2
2710	22	7141.868637510536	0	2
2711	23	7142.113160331901	0	2
2712	24	7134.638589550238	0	2
2713	25	7136.1062089588595	0	2
2714	26	7136.289653858192	0	2
2715	27	7150.6695898824155	0	2
2716	28	7166.50468586858	0	2
2717	29	7167.573145765604	0	2
2718	30	7182.068094002898	0	2
2719	31	7146.758530035813	0	2
2720	32	7153.235810652342	0	2
2721	33	7180.008918349885	0	2
2722	34	7199.463589385215	0	1
2723	35	7189.708094311056	0	1
2724	36	7202.404560774933	0	1
2725	37	7197.025155336315	0	1
2726	38	7188.839017914474	0	1
2727	39	7161.772255577609	0	2
2728	40	7117.998077254956	0	2
2729	41	7094.420793600802	0	2
2730	42	7087.0510254748315	0	2
2731	43	7066.950375267322	0	2
2732	44	7070.89237364475	0	2
2733	45	7049.623942360036	0	2
2734	46	7058.281370951367	0	2
2735	47	7055.165744684182	0	2
2736	48	7067.916773854565	0	2
2737	1	7096.718502691925	0	2
2738	2	7075.216938303657	0	2
2739	3	7043.71200693967	0	2
2740	4	7050.5297718800275	0	2
2741	5	7076.228935076993	0	2
2742	6	7089.303612947495	0	2
2743	7	7088.016451193426	0	2
2744	8	7086.897779008117	0	2
2745	9	7114.386733867845	0	2
2746	10	7083.740640264987	0	2
2747	11	7068.760416849	0	2
2748	12	7085.625787972219	0	2
2749	13	7088.920537755587	0	2
2750	14	7054.73596483872	0	2
2751	15	7023.921086248019	0	2
2752	16	6991.13342920851	0	2
2753	17	6975.112137223149	0	2
2754	18	6917.543361456364	0	2
2755	19	6875.068347285788	0	1
2756	20	6869.661400686749	0	1
2757	21	6853.415986796743	-1	1
2758	22	6829.907266734866	-1	1
2759	23	6815.570718415899	-1	1
2760	24	6821.365647965359	-1	1
2761	25	6849.910892191516	-1	1
2762	26	6854.687589602516	-1	1
2763	27	6853.090318961519	-1	1
2764	28	6841.7971043662355	-1	1
2765	29	6841.160888828969	-1	1
2766	30	6837.77773177509	-1	1
2767	31	6821.583118023154	-1	1
2768	32	6798.408717191342	-1	2
2769	33	6760.470306974982	-1	2
2770	34	6749.902006092472	-1	2
2771	35	6755.4362872737065	-1	2
2772	36	6767.372389673116	-1	2
2773	37	6754.469852675103	-1	2
2774	38	6730.27740978096	-1	2
2775	39	6723.236941085511	-1	2
2776	40	6710.46063283539	-1	2
2777	41	6689.997443621141	-1	2
2778	42	6685.429671222835	-1	2
2779	43	6693.219247879773	-1	2
2780	44	6674.099320329418	-1	2
2781	45	6690.49795416343	-1	2
2782	46	6653.126430650576	-1	3
2783	47	6650.55607138591	-1	3
2784	48	6674.099320329418	-1	2
2785	1	6686.603006041866	-1	2
2786	2	6679.984441652497	-1	2
2787	3	6701.05250688356	-1	2
2788	4	6694.6579342573605	-1	2
2789	5	6679.89054458192	-1	2
2790	6	6674.788099798067	-1	2
2791	7	6654.192086086033	-1	3
2792	8	6638.922356070427	-1	3
2793	9	6637.542136796085	-1	3
2794	10	6645.085048433655	-1	3
2795	11	6623.938392551905	-1	3
2796	12	6602.217764501725	-1	3
2797	13	6610.0576989858055	-1	3
2798	14	6622.180323679823	-1	3
2799	15	6620.500585405059	-1	3
2800	16	6620.626178540865	-1	3
2801	17	6605.3918429320665	-1	3
2802	18	6617.784427090498	-1	3
2803	19	6600.520510439241	-1	3
2804	20	6576.585307013815	-1	3
2805	21	6557.928408680849	-1	3
2806	22	6554.147504731411	-1	3
2807	23	6566.086226329232	-1	3
2808	24	6539.426115708965	-1	3
2809	25	6510.911366494446	-1	3
2810	26	6484.107866948034	-1	3
2811	27	6473.350144426966	-1	3
2812	28	6470.327349576148	-1	3
2813	29	6469.0927657683	-1	3
2814	30	6462.744419044279	-1	3
2815	31	6465.451839732572	-1	3
2816	32	6474.568616475387	-1	3
2817	33	6480.3592033445375	-1	3
2818	34	6473.524216842098	-1	3
2819	35	6473.7615856420825	-1	3
2820	36	6480.027006191523	-1	3
2821	37	6490.907278356326	-1	3
2822	38	6494.527329511601	-1	3
2823	39	6496.376599100625	-1	3
2824	40	6502.018088801599	-1	3
2825	41	6506.299405357624	-1	3
2826	42	6506.915453539046	-1	3
2827	43	6508.2896403357845	-1	3
2828	44	6520.305443762346	-1	3
2829	45	6511.574635451479	-1	3
2830	46	6521.5050137363105	-1	3
2831	47	6506.662718325992	-1	3
2832	48	6469.425161935923	-1	3
2833	1	6436.758039760635	-1	3
2834	2	6440.975428546583	-1	3
2835	3	6431.810078896423	-1	3
2836	4	6436.6153290178145	-1	3
2837	5	6440.277882977161	-1	3
2838	6	6431.556300929897	-1	3
2839	7	6468.712877016867	-1	3
2840	8	6481.656296306136	-1	3
2841	9	6470.042453036048	-1	3
2842	10	6470.723031835011	-1	3
2843	11	6477.9387714819295	-1	3
2844	12	6488.930965797306	-1	3
2845	13	6500.1219834967915	-1	3
2846	14	6542.122237600192	-1	3
2847	15	6573.044302936067	-1	3
2848	16	6579.669364043657	-1	3
2849	17	6602.469196387336	-1	3
2850	18	6611.0629830037215	-1	3
2851	19	6619.63710972139	-1	3
2852	20	6634.891202928625	-1	3
2853	21	6652.139078208113	-1	3
2854	22	6651.4494678985875	-1	3
2855	23	6629.79219704867	-1	3
2856	24	6643.783681783244	-1	3
2857	25	6633.3538029321535	-1	3
2858	26	6659.378456641472	-1	3
2859	27	6647.82859765109	-1	3
2860	28	6649.223734362262	-1	3
2861	29	6631.4711002006625	-1	3
2862	30	6617.109251251001	-1	3
2863	31	6614.424007835201	-1	3
2864	32	6605.454690508065	-1	3
2865	33	6603.7891580819305	-1	3
2866	34	6593.226842132355	-1	3
2867	35	6566.290912956483	-1	3
2868	36	6519.4215000132	-1	3
2869	37	6525.119034478002	-1	3
2870	38	6566.794747321881	-1	3
2871	39	6552.335547457478	-1	3
2872	40	6543.03662219646	-1	3
2873	41	6554.399589056201	-1	3
2874	42	6556.652440045307	-1	3
2875	43	6551.910105643875	-1	3
2876	44	6559.503557165619	-1	3
2877	45	6562.432976626389	-1	3
2878	46	6591.654556094833	-1	3
2879	47	6631.659379003395	-1	3
2880	48	6649.835053691283	-1	3
2881	1	6680.813845448142	-1	2
2882	2	6697.55061304519	-1	2
2883	3	6737.6897145534085	-1	2
2884	4	6728.451197730537	-1	2
2885	5	6716.53748257316	-1	2
2886	6	6732.790115176965	-1	2
2887	7	6735.474128720871	-1	2
2888	8	6759.691133944285	-1	2
2889	9	6763.6957445460475	-1	2
2890	10	6749.1847702108425	-1	2
2891	11	6741.730153045291	-1	2
2892	12	6723.40869093548	-1	2
2893	13	6711.023096746274	-1	2
2894	14	6713.116565506474	-1	2
2895	15	6705.397704933916	-1	2
2896	16	6746.362340442694	-1	2
2897	17	6750.69717080242	-1	2
2898	18	6760.859881547314	-1	2
2899	19	6784.499961330022	-1	2
2900	20	6792.264595251348	-1	2
2901	21	6803.633559871088	-1	2
2902	22	6819.82775380676	-1	1
2903	23	6849.290455215897	-1	1
2904	24	6874.8204973376205	0	1
2905	25	6894.777769621318	0	1
2906	26	6879.544591635912	0	1
2907	27	6883.9888365347515	0	1
2908	28	6885.150056869506	0	1
2909	29	6903.565472785948	0	1
2910	30	6918.980783787435	0	2
2911	31	6931.773815166512	0	2
2912	32	6954.681467214721	0	2
2913	33	6958.136900587887	0	2
2914	34	6961.283283716649	0	2
2915	35	6970.3956955259255	0	2
2916	36	6984.495417664647	0	2
2917	37	6983.663583345557	0	2
2918	38	6943.230991658292	0	2
2919	39	6961.237017030783	0	2
2920	40	6970.3648653872815	0	2
2921	41	6970.827312389145	0	2
2922	42	6961.45292729846	0	2
2923	43	6963.735262041562	0	2
2924	44	6961.514615510162	0	2
2925	45	6947.120582907455	0	2
2926	46	6921.237168678529	0	2
2927	47	6876.9426099375105	0	1
2928	48	6846.777481598958	-1	1
2929	1	6809.494264270926	-1	1
2930	2	6781.169072544738	-1	2
2931	3	6733.898096981993	-1	2
2932	4	6713.069699336775	-1	2
2933	5	6690.935889995286	-1	2
2934	6	6656.730609638149	-1	3
2935	7	6619.621409793781	-1	3
2936	8	6587.2671746213455	-1	3
2937	9	6620.0767023332955	-1	3
2938	10	6645.461330377715	-1	3
2939	11	6662.621168877104	-1	3
2940	12	6666.740329468188	-1	3
2941	13	6662.0729235237	-1	3
2942	14	6587.754712619398	-1	3
2943	15	6581.305594291467	-1	3
2944	16	6546.804039359501	-1	3
2945	17	6536.477273755839	-1	3
2946	18	6533.464867846425	-1	3
2947	19	6524.8665495486275	-1	3
2948	20	6514.274840322952	-1	3
2949	21	6495.001519002021	-1	3
2950	22	6497.261653525926	-1	3
2951	23	6489.010022397967	-1	3
2952	24	6485.831677837327	-1	3
2953	25	6473.983127070589	-1	3
2954	26	6484.693031982837	-1	3
2955	27	6487.318136572349	-1	3
2956	28	6481.656296306136	-1	3
2957	29	6476.894564599221	-1	3
2958	30	6471.16618577789	-1	3
2959	31	6455.41178032313	-1	3
2960	32	6447.458150422982	-1	3
2961	33	6450.516431598876	-1	3
2962	34	6462.744419044279	-1	3
2963	35	6481.893559448706	-1	3
2964	36	6479.425872180582	-1	3
2965	37	6474.014775626612	-1	3
2966	38	6492.361708075872	-1	3
2967	39	6486.859561124681	-1	3
2968	40	6474.647735225049	-1	3
2969	41	6461.794351543228	-1	3
2970	42	6461.8893605225085	-1	3
2971	43	6457.249176523073	-1	3
2972	44	6466.211745195753	-1	3
2973	45	6468.8395074797745	-1	3
2974	46	6478.713977376322	-1	3
2975	47	6487.792512869204	-1	3
2976	48	6511.748344790331	-1	3
2977	1	6505.035652035139	-1	3
2978	2	6520.9683736851475	-1	3
2979	3	6543.162740653176	-1	3
2980	4	6550.933128100987	-1	3
2981	5	6563.771535431454	-1	3
2982	6	6573.233173563038	-1	3
2983	7	6584.137190393115	-1	3
2984	8	6592.079086431348	-1	3
2985	9	6545.543064849375	-1	3
2986	10	6506.678514378798	-1	3
2987	11	6508.79506246793	-1	3
2988	12	6516.3747252669	-1	3
2989	13	6527.896140077918	-1	3
2990	14	6554.147504731411	-1	3
2991	15	6551.137982512158	-1	3
2992	16	6530.641275842147	-1	3
2993	17	6508.684502565902	-1	3
2994	18	6492.472366476032	-1	3
2995	19	6459.68819194022	-1	3
2996	20	6439.849830384798	-1	3
2997	21	6428.812099822837	-1	3
2998	22	6400.235010476449	-1	3
2999	23	6384.307482075475	-1	3
3000	24	6366.821846031451	-1	3
3001	25	6352.983559001333	-1	3
3002	26	6322.275011731077	-1	3
3003	27	6307.651549146505	-1	3
3004	28	6301.21405534339	-1	3
3005	29	6295.349593205706	-1	3
3006	30	6308.274408743519	-1	3
3007	31	6316.257857286678	-1	3
3008	32	6304.840424185869	-1	3
3009	33	6296.86782777517	-1	3
3010	34	6267.710987361778	-1	3
3011	35	6263.708769508997	-1	3
3012	36	6261.899469426231	-1	3
3013	37	6277.648577688145	-1	3
3014	38	6283.598858859663	-1	3
3015	39	6287.660537407032	-1	3
3016	40	6298.785412217256	-1	3
3017	41	6292.216825150079	-1	3
3018	42	6294.566453033697	-1	3
3019	43	6311.005151106113	-1	3
3020	44	6291.353618392414	-1	3
3021	45	6300.367263534085	-1	3
3022	46	6304.632766646202	-1	3
3023	47	6302.6199601653925	-1	3
3024	48	6285.118099568421	-1	3
3025	1	6288.555900393376	-1	3
3026	2	6272.576463514305	-1	3
3027	3	6244.373281826736	-1	3
3028	4	6233.967872092643	-1	3
3029	5	6230.022146983821	-1	3
3030	6	6227.391171161534	-1	3
3031	7	6213.989534026474	-1	3
3032	8	6196.865465356511	-1	3
3033	9	6179.547634852041	-1	3
3034	10	6178.5501701495705	-1	3
3035	11	6162.615163625681	-1	3
3036	12	6151.613096521261	-1	3
3037	13	6173.304496375757	-1	3
3038	14	6187.460976919995	-1	3
3039	15	6165.320314590611	-1	3
3040	16	6183.070480666219	-1	3
3041	17	6180.158955963342	-1	3
3042	18	6186.303151141218	-1	3
3043	19	6208.609948054953	-1	3
3044	20	6218.452533707563	-1	3
3045	21	6222.272472781831	-1	3
3046	22	6217.69807759971	-1	3
3047	23	6205.493849803932	-1	3
3048	24	6188.827755684688	-1	3
3049	25	6179.46719626704	-1	3
3050	26	6182.845297212201	-1	3
3051	27	6178.40537213971	-1	3
3052	28	6180.094607382604	-1	3
3053	29	6170.825928913004	-1	3
3054	30	6159.66800203217	-1	3
3055	31	6165.642328331345	-1	3
3056	32	6161.552310526961	-1	3
3057	33	6148.873576589642	-1	3
3058	34	6155.270486938527	-1	3
3059	35	6134.7985087651	-1	3
3060	36	6124.101540829025	-1	3
3061	37	6097.063356533999	-1	3
3062	38	6067.246240714997	-1	3
3063	39	6049.05220271778	-1	3
3064	40	6039.1450659395705	-1	3
3065	41	6030.384367224605	-1	3
3066	42	6026.456811586957	-1	3
3067	43	5994.239281486347	-1	3
3068	44	6004.205152687624	-1	3
3069	45	6009.957649799175	-1	3
3070	46	5990.758784490271	-1	3
3071	47	5982.949452452372	-1	3
3072	48	5977.415654520801	-1	3
3073	1	5979.450350169279	-1	3
3074	2	5991.946137400806	-1	3
3075	3	5982.233416178587	-1	3
3076	4	6005.09903044945	-1	3
3077	5	6016.682670284259	-1	3
3078	6	6027.62543537668	-1	3
3079	7	6025.953629371126	-1	3
3080	8	6023.356322885946	-1	3
3081	9	6006.366630732306	-1	3
3082	10	6028.745291113223	-1	3
3083	11	6043.815595919326	-1	3
3084	12	6043.637231136958	-1	3
3085	13	6002.498527707647	-1	3
3086	14	5974.550386564977	-1	3
3087	15	5978.408616678144	-1	3
3088	16	5964.566980734246	-1	3
3089	17	5972.759346604891	-1	3
3090	18	5955.311158993662	-1	3
3091	19	5944.337705530356	-1	3
3092	20	5935.560295495809	-1	3
3093	21	5929.439489019947	-1	3
3094	22	5932.083952203528	-1	3
3095	23	5929.537439558904	-1	3
3096	24	5926.451721842223	-1	3
3097	25	5927.953835484047	-1	3
3098	26	5927.2517774335465	-1	3
3099	27	5942.184565996341	-1	3
3100	28	5929.749663758083	-1	3
3101	29	5924.867825345861	-1	3
3102	30	5895.039641271421	-1	3
3103	31	5875.905114058789	-1	3
3104	32	5892.0620621964335	-1	3
3105	33	5889.951257122868	-1	3
3106	34	5884.615778370616	-1	3
3107	35	5878.394342330754	-1	3
3108	36	5875.708580110569	-1	3
3109	37	5865.551151061743	-1	3
3110	38	5857.404318443201	-1	3
3111	39	5850.828189312353	-1	3
3112	40	5841.459648186728	-1	3
3113	41	5847.547344606959	-1	3
3114	42	5837.815799529964	-1	3
3115	43	5837.553148648216	-1	3
3116	44	5809.951420110462	-1	3
3117	45	5782.270165664944	-1	3
3118	46	5774.823436439064	-1	3
3119	47	5774.230187722333	-1	3
3120	48	5781.825434465389	-1	3
3121	1	5788.742102864171	-1	3
3122	2	5787.177874948701	-1	3
3123	3	5812.3191024957505	-1	3
3124	4	5788.77503236694	-1	3
3125	5	5769.516387908688	-1	3
3126	6	5767.670052176161	-1	3
3127	7	5813.502815422266	-1	3
3128	8	5829.376043006752	-1	3
3129	9	5869.565718747174	-1	3
3130	10	5870.614261720819	-1	3
3131	11	5852.533970721239	-1	3
3132	12	5857.91258844929	-1	3
3133	13	5841.75506004147	-1	3
3134	14	5824.185247487452	-1	3
3135	15	5839.473686510303	-1	3
3136	16	5850.9922144189295	-1	3
3137	17	5843.067937526906	-1	3
3138	18	5850.63135703179	-1	3
3139	19	5840.458490829707	-1	3
3140	20	5835.862233250085	-1	3
3141	21	5832.857556809936	-1	3
3142	22	5829.753790065377	-1	3
3143	23	5833.021760955829	-1	3
3144	24	5847.186411838136	-1	3
3145	25	5867.517591643758	-1	3
3146	26	5887.0709662544205	-1	3
3147	27	5877.657438709973	-1	3
3148	28	5875.577556183222	-1	3
3149	29	5874.005188218972	-1	3
3150	30	5900.813316017168	-1	3
3151	31	5905.718547299141	-1	3
3152	32	5893.894481685823	-1	3
3153	33	5896.266510429418	-1	3
3154	34	5916.325257790852	-1	3
3155	35	5939.411175551171	-1	3
3156	36	5957.707080778324	-1	3
3157	37	5966.603229386521	-1	3
3158	38	5983.974633301639	-1	3
3159	39	6011.566049563869	-1	3
3160	40	6031.179505646899	-1	3
3161	41	6037.571717116957	-1	3
3162	42	6053.882073901889	-1	3
3163	43	6072.653734708742	-1	3
3164	44	6122.50368755198	-1	3
3165	45	6153.401608420756	-1	3
3166	46	6183.713845937982	-1	3
3167	47	6208.176297508068	-1	3
3168	48	6224.150037080073	-1	3
3169	1	6239.115230715824	-1	3
3170	2	6251.936991457249	-1	3
3171	3	6253.907509825775	-1	3
3172	4	6280.4320225907795	-1	3
3173	5	6283.82275514772	-1	3
3174	6	6285.214047240476	-1	3
3175	7	6274.848694438016	-1	3
3176	8	6285.006159961141	-1	3
3177	9	6287.196849517744	-1	3
3178	10	6315.507565560635	-1	3
3179	11	6334.606226791664	-1	3
3180	12	6348.490586324433	-1	3
3181	13	6379.933690235518	-1	3
3182	14	6391.7166463137	-1	3
3183	15	6362.5870944993	-1	3
3184	16	6342.625719672358	-1	3
3185	17	6338.401186831364	-1	3
3186	18	6330.2202896531235	-1	3
3187	19	6338.895429029692	-1	3
3188	20	6347.821323705187	-1	3
3189	21	6354.560611943752	-1	3
3190	22	6364.688675045931	-1	3
3191	23	6388.40992810639	-1	3
3192	24	6392.92471893562	-1	3
3193	25	6381.540188215172	-1	3
3194	26	6372.10592440852	-1	3
3195	27	6364.8001156273385	-1	3
3196	28	6375.654297491037	-1	3
3197	29	6382.240003869885	-1	3
3198	30	6375.383818377716	-1	3
3199	31	6380.697192310597	-1	3
3200	32	6393.71945940309	-1	3
3201	33	6398.360044271862	-1	3
3202	34	6396.83450427816	-1	3
3203	35	6383.750876688767	-1	3
3204	36	6390.905920597581	-1	3
3205	37	6390.095158406001	-1	3
3206	38	6391.017198835723	-1	3
3207	39	6388.48942364443	-1	3
3208	40	6373.601736594671	-1	3
3209	41	6363.860809061601	-1	3
3210	42	6371.644425301118	-1	3
3211	43	6373.267576587929	-1	3
3212	44	6341.366435063925	-1	3
3213	45	6344.283376883301	-1	3
3214	46	6344.69776718496	-1	3
3215	47	6368.079343000744	-1	3
3216	48	6371.883133215986	-1	3
3217	1	6362.937375017863	-1	3
3218	2	6359.290938254435	-1	3
3219	3	6370.052958139274	-1	3
3220	4	6357.188725116875	-1	3
3221	5	6399.9649002382375	-1	3
3222	6	6407.2088108354	-1	3
3223	7	6387.1220515079995	-1	3
3224	8	6380.888062766798	-1	3
3225	9	6362.077583354288	-1	3
3226	10	6316.289783893035	-1	3
3227	11	6293.783278305309	-1	3
3228	12	6271.616278209605	-1	3
3229	13	6267.710987361778	-1	3
3230	14	6303.913933353984	-1	3
3231	15	6326.886256547028	-1	3
3232	16	6342.131580587244	-1	3
3233	17	6349.032352023399	-1	3
3234	18	6366.853682484443	-1	3
3235	19	6384.068939017152	-1	3
3236	20	6396.977529133314	-1	3
3237	21	6396.039901096258	-1	3
3238	22	6400.155566708428	-1	3
3239	23	6394.212180899037	-1	3
3240	24	6404.032014841011	-1	3
3241	25	6417.450175298649	-1	3
3242	26	6421.703797455753	-1	3
3243	27	6445.302783162259	-1	3
3244	28	6450.81747810585	-1	3
3245	29	6466.2909001934195	-1	3
3246	30	6479.837176535239	-1	3
3247	31	6480.833760229952	-1	3
3248	32	6470.849648345541	-1	3
3249	33	6477.116068017645	-1	3
3250	34	6472.638012713755	-1	3
3251	35	6484.139497969259	-1	3
3252	36	6481.735384362555	-1	3
3253	37	6520.131815308724	-1	3
3254	38	6522.988584150408	-1	3
3255	39	6526.3025114028	-1	3
3256	40	6577.372104980607	-1	3
3257	41	6615.915857451958	-1	3
3258	42	6638.85962103849	-1	3
3259	43	6665.362155706964	-1	3
3260	44	6701.005610808059	-1	2
3261	45	6705.55398841328	-1	2
3262	46	6705.053876732062	-1	2
3263	47	6687.228754755943	-1	2
3264	48	6707.944964601479	-1	2
3265	1	6724.626508878095	-1	2
3266	2	6721.394435715561	-1	2
3267	3	6723.689732788329	-1	2
3268	4	6734.085355125156	-1	2
3269	5	6727.342897873973	-1	2
3270	6	6758.319712041101	-1	2
3271	7	6772.356540056358	-1	2
